,smiles,LOG_HLM_CLint,LOG_RLM_CLint
1729,Cc1ccc(C2=NC3(CCN(Cc4ccc(F)cc4)CC3)NC2=O)cc1,1.048208667,2.825713605
1730,Cc1ccc(CC(=O)Nc2nc(C)no2)cn1,0.675686709,1.027920136
1731,Cc1ccc(CCC(=O)Nc2nccc3sccc23)o1,1.821080984,3.057528416
1732,Cc1ccc(CCNC(=O)N2CC(C)(C)OC(C)(C)C2)cn1,0.818357878,1.882877294
1733,Cc1ccc(CCNC(=O)c2ccncc2)o1,0.675686709,1.718402031
1734,Cc1ccc(CCNc2ccc(C#N)nc2)cn1,0.675686709,1.653983907
1735,Cc1ccc(CCNc2nc(C)cc(C)n2)cn1,1.103974669,2.283733046
1736,Cc1ccc(CN(C)C(=O)c2cn(Cc3ccccc3F)nn2)cc1,1.811313546,3.038174513
1737,Cc1ccc(CN(C)Cc2c(C)noc2C)o1,1.441396603,3.104535933
1738,Cc1ccc(CN(C)c2ncnc3c2cnn3C)o1,1.283052343,2.348384704
1739,Cc1ccc(CN)c(-n2cc(Cl)cn2)n1,0.675686709,1.437433444
1740,Cc1ccc(CN2CC[C@H](c3nnc(-c4ccccc4F)o3)C2)o1,1.442401369,2.897800774
1741,Cc1ccc(CNC(=O)CN2CCC(n3nnc4cc(C(F)(F)F)ccc43)CC2)cc1,1.616559529,2.224209228
1742,Cc1ccc(CNC(=O)CN2CCC(n3nnc4cc(C)ccc43)CC2)cc1,2.189582946,3.179797018
1743,Cc1ccc(CNC(=O)c2cccnc2)n1C,0.675686709,1.027920136
1744,Cc1ccc(CNC(=O)c2cccs2)cn1,0.675686709,1.027920136
1745,Cc1ccc(CNC/C=C/c2ccccc2)cn1,1.454646716,2.61324333
1746,Cc1ccc(CNc2cncc(-n3nc(C)cc3C)n2)cn1,1.370142847,2.401515993
1747,Cc1ccc(CNc2ncnn2C)nc1,0.675686709,1.027920136
1748,Cc1ccc(Cl)c(OC[C@@]2(O)CN(C3CCC3)CC[C@@H]2O)c1,2.219133758,3.360073047
1749,Cc1ccc(Cl)c(OC[C@@]2(O)CN(C3CCCC3)CC[C@@H]2O)c1,2.511300347,3.352061478
1750,Cc1ccc(Cn2nc(C(=O)N[C@@H]3C(C)(C)[C@@H]4CC[C@@]3(C)C4)cc2-c2ccc(Cl)c(C)c2)cc1,2.256580655,2.830243405
1751,Cc1ccc(Cn2nc(C)c(C(N)=O)c2Cl)cc1,0.860397905,2.554136493
1752,Cc1ccc(Cn2nccc2NC(=O)c2ccncc2)o1,0.876160085,2.330279811
1753,Cc1ccc(F)c(-c2noc(N)c2C)c1,1.292743271,2.466183772
1754,Cc1ccc(F)c(N(C#N)Cc2nccn2C(F)F)c1,1.299005816,2.351605005
1755,Cc1ccc(F)cc1C(=O)N1CCc2c(nc(-c3ccccn3)nc2N(C)C)C1,0.94156112,1.789756932
1756,Cc1ccc(F)cc1CNc1cc(C(=O)N(C)C)ccn1,1.046104787,2.600480634
1757,Cc1ccc(F)cc1NC(=O)c1cnc2onc(C(C)C)c2c1,1.467474911,2.336083316
1758,Cc1ccc(F)cc1NCc1csc(-c2cnn(C)c2)n1,1.604334073,2.604095313
1759,Cc1ccc(F)cc1S(=O)(=O)Nc1ccc(C(=O)N2CCCC2)cc1,2.10504328,3.788869608
1760,Cc1ccc(N2CCN(C(=O)c3c(C)nc4sccn34)CC2=O)cc1,0.675686709,1.50861051
1761,Cc1ccc(NC(=O)C(C)(C)c2ccccc2)nc1,1.225438517,2.796398776
1762,Cc1ccc(NC(=O)CN(C)C(=O)c2ccccc2F)nc1,0.675686709,2.014104526
1763,Cc1ccc(NC(=O)CN(C)C2CCCCC2)cc1S(=O)(=O)N(C)C,2.635314822,3.587440541
1764,Cc1ccc(NC(=O)CN2C(=O)CN(C)C2=O)cc1C,0.675686709,1.798906038
1765,Cc1ccc(NC(=O)CN2CCCC(c3nc4ccccc4o3)C2)cc1C,2.334206374,3.41640083
1766,Cc1ccc(NC(=O)CN2CCCN(c3ccc(C(F)(F)F)cn3)CC2)c(F)c1,2.148473087,2.808265003
1767,Cc1ccc(NC(=O)CN2CCCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,2.100608308,2.779713345
1768,Cc1ccc(NC(=O)CN2[C@H](Cc3ccccc3)C[C@]3(C)NC(=O)CCC[C@H]23)cc1F,2.698323293,3.521284437
1769,Cc1ccc(NC(=O)Cc2c[nH]c3ccccc23)cc1,1.706248252,3.490840789
1770,Cc1ccc(NC(=O)OC(C)(C)C)c2c1N(C(=O)[C@H]1CCCO1)CCC2,1.526093625,2.575941431
1771,Cc1ccc(NC(=O)OCC(F)(F)F)cn1,0.675686709,1.547122159
1772,Cc1ccc(NC(=O)[C@H]2COc3ccccc3O2)nc1,2.272252482,3.12093635
1773,Cc1ccc(NC(=O)c2cc(F)cc(F)c2)nc1,2.440759571,2.454623847
1774,Cc1ccc(NC(=O)c2cccc(N(C)C)c2)cc1NC(=O)c1ccc(O)cc1,1.657199319,2.487220417
1775,Cc1ccc(NC(=O)c2cccc3cccnc23)cc1,2.313700639,2.379945155
1776,Cc1ccc(NC(=O)c2ccn(C(C)C)n2)cc1N1C(=O)CCC1=O,0.675686709,1.283255987
1777,Cc1ccc(NS(C)(=O)=O)c(C(=O)N(C)c2ccc3ccccc3c2)c1,1.092720645,3.042626302
1778,Cc1ccc(Nc2ccnc(Nc3ccc(C)cc3)n2)cc1,1.930658726,2.678859671
1779,Cc1ccc(O)c(CN2CCC(c3nc4ccccc4o3)CC2)n1,1.346704962,2.360602879
1780,Cc1ccc(OCC(=O)Nc2cc(C)on2)nc1,0.675686709,1.027920136
1781,Cc1ccc(OCC(=O)Nc2ccncc2)c(C)c1,1.720200663,2.705552413
1782,Cc1ccc(OCCCC(=O)N2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1,2.088741906,3.188219542
1783,Cc1ccc(OCN2CCCCC2=O)nc1,0.721398376,1.027920136
1784,Cc1ccc(OC[C@@H](O)[C@H](C)NC(C)C)c2c1CCC2,2.092731169,3.496669962
1785,Cc1ccc(OCc2nc3cc(N)ccc3[nH]2)cc1,0.675686709,1.691108027
1786,Cc1ccc(OCc2noc(-c3ccsc3)n2)cn1,1.748823493,2.309430005
1787,Cc1ccc(Oc2ccc(Cl)cc2NC(=O)CN(C)CC(=O)N(C)C)cc1,3.021840253,3.383449292
1788,Cc1ccc(Oc2ccc(N)cc2)nn1,0.675686709,1.027920136
1789,Cc1ccc(S(=O)(=O)N2CCC(c3nnc(-c4cccnc4)o3)C2)cc1,1.619958968,2.771756463
1790,Cc1ccc(S(=O)(=O)N2CCC[C@H](C(=O)NC3CCOCC3)C2)cc1,0.675686709,2.764442906
1791,Cc1ccc(S(=O)(=O)N2CCCc3ccc(NS(=O)(=O)c4cc(F)ccc4F)cc32)cc1,2.387151611,3.35375207
1792,Cc1ccc(S(=O)(=O)N2CCCc3ccc(NS(=O)(=O)c4ccc(F)cc4C)cc32)cc1,2.269490384,3.38298213
1793,Cc1ccc(S(=O)(=O)N2CCOc3ccncc32)cc1,2.02750454,3.320042791
1794,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCCN3C(=O)c2cccs2)cc1C,2.56071162,3.377411795
1795,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)c2c(n3S(=O)(=O)c3ccc(C)cc3)CCC2)cc1,2.362198803,3.172209271
1796,Cc1ccc(S(=O)(=O)Nc2ccccc2-c2nc3ccccc3[nH]2)cc1,2.087260827,2.733012532
1797,Cc1ccc([C@@H]2N[C@@H](Cc3ccccc3)C(=O)N2C)o1,0.675686709,2.179913553
1798,Cc1ccc2[nH]c(C3CCN(C)CC3)nc2c1,1.945872163,2.835418497
1799,Cc1ccc2[nH]c(CNC(=O)c3cc(C(F)F)nn3C)nc2c1C,1.299834041,2.269449897
1800,Cc1ccc2[nH]c(CNC(=O)c3ncoc3C)nc2c1C,1.132803818,2.387647835
1801,Cc1ccc2c(C(=O)N(C)C)cc(-c3cnc(C(C)C)nc3)nc2c1C,1.222742476,2.921989596
1802,Cc1ccc2c(CC(=O)N(C)Cc3nnc4n3CCC4)coc2c1C,1.562138157,2.813301376
1803,Cc1ccc2c(CC(=O)NCc3cccs3)coc2c1,2.086156875,3.401049172
1804,Cc1ccc2c(c1)C(=O)CC1(CCN(C(=O)c3ccc4nc(C)cc(O)c4c3)CC1)O2,1.264274615,2.075857061
1805,Cc1ccc2c(c1)c(Cn1ccnc1-c1cccc(C)n1)nn2C,2.085358376,3.28260127
1806,Cc1ccc2c(c1)cc(C(=O)N1CCOC(C(=O)N3CCc4ccccc4C3)C1)n2C,2.291806033,3.399656073
1807,Cc1ccc2c(c1)cc(CNCCc1ccccc1)c1nnnn12,2.619907912,3.249146973
1808,Cc1ccc2cc(C(=O)N(C)CCC#N)[nH]c2c1,1.790981448,2.087809802
1809,Cc1ccc2cccc(OCC(=O)N(C)c3ccccc3)c2n1,2.099366372,2.683415402
1810,Cc1ccc2nc(-c3ccc(N(C)C)cc3)[nH]c2c1,2.079575551,3.402485094
1811,Cc1ccc2nc(C)c(-c3nc(C)nn3CCO)cc2c1,0.675686709,1.284566077
1812,Cc1ccc2nc(C)c(C(=O)N3CCC(C(=O)Nc4ccncc4)CC3)cc2c1,1.324817275,1.844868424
1813,Cc1ccc2nc(C)c(C(=O)NOCc3ccccc3)cc2c1,1.284453294,2.488759353
1814,Cc1ccc2nc(CN(C)Cc3cccc(Cl)c3Cl)cc(=O)n2c1,2.801293236,3.678935993
1815,Cc1ccc2nc3c(c(C(=O)NCc4cnn(C)c4)c2c1)CCCC3,1.567155811,1.869654071
1816,Cc1ccc2nc3c(c(C(=O)NCc4nnc5n4CCC5)c2c1)CCCC3,0.675686709,1.458954957
1817,Cc1ccc2oc(C(=O)N3CC[C@H](O)[C@@H](N4CCOCC4)CC3)cc2c1,1.221231613,3.099346334
1818,Cc1ccc2oc([C@H]3CCN(Cc4ccc(C#N)cc4)C3)nc2c1,1.617535012,2.544928336
1819,Cc1ccc2oc([C@H]3CCN(Cc4cccs4)C3)nc2c1,2.102371953,3.301915487
1820,Cc1ccc2occ(CN3C[C@H]4CCCN4C[C@H]3C)c(=O)c2c1,1.379686152,2.980279322
1821,Cc1cccc(-c2cccc(C(=O)NCCC3(O)CCCC3)c2)n1,1.334915948,3.46334627
1822,Cc1cccc(-c2nc(CN(Cc3cnn(C)c3)C(C)C)c(C)o2)c1,1.796865615,3.65905931
1823,Cc1cccc(-c2ncc(CNCc3ccccc3-n3cccn3)cn2)c1,2.481132922,3.537610206
1824,Cc1cccc(-n2c(S)nnc2CNc2ccc(F)cc2)c1,1.235149536,2.274009979
1825,Cc1cccc(-n2cnnc2CCCN2CCOCC2)c1,0.675686709,1.992668372
1826,Cc1cccc(C(=O)N(C)CCc2cnccn2)c1,1.112873002,2.150455552
1827,Cc1cccc(C(=O)NCC#Cc2ccccc2)n1,1.582381577,2.745873128
1828,Cc1cccc(C)c1CNC1(CCO)CCOCC1,0.675686709,1.871018039
1829,Cc1cccc(C)c1NCc1noc(C2CC2)n1,2.308321055,3.186112058
1830,Cc1cccc(C)c1OCC(=O)N(C)C1(C#N)CCC1,1.122576275,2.674191278
1831,Cc1cccc(C)c1OCC(=O)N(C)[C@@H]1CCC[C@@H](O)[C@@H]1O,0.986278956,2.189970103
1832,Cc1cccc(C)c1OCC(=O)N(C)[C@@H]1CC[C@@H](N2CCOCC2)[C@@H]1O,0.808346036,2.017751002
1833,Cc1cccc(C)c1OCCn1nnnc1C,0.675686709,1.987407041
1834,Cc1cccc(CNC(=O)Cn2c(=O)oc3cccnc32)c1,0.675686709,1.027920136
1835,Cc1cccc(COc2cccc(/C=C3\C(=O)NN(c4ccccc4)C3=O)c2)c1,1.821827836,2.468424138
1836,Cc1cccc(N(C)C(=O)COC2CCCC2)n1,1.651054993,2.300606352
1837,Cc1cccc(N(C)Cc2cnc(N(C)C)nc2)n1,1.761431648,3.248238669
1838,Cc1cccc(N2CCN(C(=O)c3cncnc3C(C)C)CC2)c1,2.159064637,3.174717296
1839,Cc1cccc(N2CCN(CCCCNC(=O)c3c(F)cccc3F)CC2)c1,1.882638362,2.707985538
1840,Cc1cccc(NC(=O)C(=O)c2c(C)nn(C)c2C)n1,1.286748297,2.36398783
1841,Cc1cccc(NC(=O)CN(C)Cc2nc3ccc(Cl)cc3c(=O)[nH]2)c1C,2.006448927,3.102586334
1842,Cc1cccc(NC(=O)CN(C)Cc2nc3ccccc3c(=O)[nH]2)c1C,1.732305283,2.756593513
1843,Cc1cccc(NC(=O)CN(C)c2ncccc2F)n1,1.208414481,2.606319011
1844,Cc1cccc(NC(=O)CN2C(=O)N(C)C3(CCCCC3)C2=O)c1C,2.704014027,3.42223599
1845,Cc1cccc(NC(=O)CN2CCCN(c3ccc(C(F)(F)F)cn3)CC2)c1,2.177262274,2.859452942
1846,Cc1cccc(NC(=O)CSc2nncs2)c1,1.354223723,2.443677521
1847,Cc1cccc(NC(=O)N2CCC(N3CC=CC3)CC2)c1Cl,0.959613711,3.018893476
1848,Cc1cccc(NC(=O)c2ccc3ccccc3c2)n1,1.962748053,2.320545072
1849,Cc1cccc(NC(=O)c2cccc3ncccc23)c1,1.345863629,2.189032477
1850,Cc1cccc(NC(=O)c2ccccc2-c2ccccc2)n1,1.807203431,2.836297525
1851,Cc1cccc(NC(=O)c2cccnc2N2CCCCC2)n1,2.077709392,3.221679168
1852,Cc1cccc(NC(=O)c2cncn2-c2ccccc2)n1,1.654898161,2.217476048
1853,Cc1cccc(NC(=O)c2noc3c2CCCC3)n1,2.293786696,3.029332228
1854,Cc1cccc(NC2CCN(Cc3ccncc3)CC2)n1,1.269676358,2.375886647
1855,Cc1cccc(NCC2CCN(C(=O)c3ccccc3)CC2)n1,1.120178938,3.045559233
1856,Cc1cccc(NCCN2C(=O)CCC2=O)n1,0.675686709,1.697891616
1857,Cc1cccc(NCCc2cc(F)cc3c2OCOC3)n1,2.598512557,3.714726815
1858,Cc1cccc(NCCc2cn3c(n2)CCCC3)n1,0.675686709,2.987222361
1859,Cc1cccc(OC2CCN(CC(N)=O)CC2)c1,0.675686709,1.827317568
1860,Cc1cccc(OC2CN(C(=O)Cn3c(C)nn(-c4ccccc4)c3=O)C2)c1,1.13001195,2.011912839
1861,Cc1cccc(OCC(=O)Nc2ccn(C)n2)c1,1.3238294,2.680598368
1862,Cc1cccc(OCCCNc2cc(Cn3c(C)nc4ccccc43)nc(N)n2)c1,2.728081755,3.311419856
1863,Cc1cccc(OCCn2c(N)nc3ccccc32)c1,0.693287157,3.341612954
1864,Cc1cccc(OC[C@@]2(O)CN(C[C@]3(O)CC[C@@H](C(C)(C)C)CC3)CC[C@@H]2O)c1,2.369189873,3.253741576
1865,Cc1cccc(O[C@H]2CN(Cc3ccc(OCCCO)cc3)C[C@@H]2O)c1,1.851252232,2.846643238
1866,Cc1cccc(Oc2cc(CN)ccn2)c1C,0.675686709,2.721654835
1867,Cc1cccc(Oc2ncccc2N)c1C,1.066586796,2.488247451
1868,Cc1cccc([C@H]2CN(C(=O)C3CCCC3)[C@@H]3CCN(CC4CC4)C[C@H]23)c1,2.743977516,3.368017111
1869,Cc1cccc2cc(C(=O)NCCCn3nnc4ccccc43)n(C)c12,2.512300084,3.14947407
1870,Cc1cccc2cc(C(=O)NCCSc3nccn3C)n(C)c12,2.255783707,2.861604896
1871,Cc1cccc2cnc(C3CCN(C(=O)CCc4ccno4)CC3)cc12,1.494224187,2.862803776
1872,Cc1cccc2ncn(CCc3ncc[nH]3)c(=O)c12,0.675686709,3.350864511
1873,Cc1cccc2sc(NC(=O)C(C)(C)C)nc12,1.562590225,2.31700345
1874,Cc1ccccc1-c1cc(N)n(Cc2ccccc2)n1,1.52167408,2.480241284
1875,Cc1ccccc1-c1nc(Cn2ccnc2C(C)C)c(C)o1,2.490768687,3.43425888
1876,Cc1ccccc1-n1c(CC2CCN(C(=O)C3CC3)CC2)n[nH]c1=O,0.675686709,1.428750149
1877,Cc1ccccc1-n1cc[nH]c(=O)c1=O,0.706973676,1.027920136
1878,Cc1ccccc1-n1nc(C(C)(C)C)cc1N,0.816042341,1.027920136
1879,Cc1ccccc1C(=O)N1CCC(O)(Cn2ccnc2C)CC1,0.692053365,2.001279283
1880,Cc1ccccc1C(=O)N1CCC[C@@H]1Cn1nnn(-c2cccs2)c1=O,2.058228573,2.967809036
1881,Cc1ccccc1C(=O)Nc1nc(C)c(C)s1,1.954449956,2.447708306
1882,Cc1ccccc1CC(=O)N1CCN(C(=O)c2ccccc2)CC1,0.786751422,2.324414164
1883,Cc1ccccc1CCNC(=O)N(Cc1cccnc1)C1CCN(C)CC1,1.309012349,2.911303592
1884,Cc1ccccc1CNC(=O)c1ccc(-n2ccnc2)nc1,0.675686709,1.548119052
1885,Cc1ccccc1COC1CN(C(=O)Cn2c(=O)[nH]c3ccccc32)C1,1.183298321,2.575491514
1886,Cc1ccccc1CS(=O)(=O)c1ncc(Cl)c(C(=O)Nc2sc3c(c2C#N)CCCC3)n1,2.754670155,3.325415529
1887,Cc1ccccc1CSc1ccc(-c2ccccn2)nn1,1.980603238,2.729890168
1888,Cc1ccccc1N(CC(=O)N(C)C)S(C)(=O)=O,0.802910489,2.742340143
1889,Cc1ccccc1NC(=O)CN1C(=O)CCC1=O,0.675686709,1.027920136
1890,Cc1ccccc1NC(=O)Cn1nnc(C2CC2)n1,0.675686709,1.710726474
1891,Cc1ccccc1OC1CCN(C(=O)Nc2ccc3c(c2)ncn3C)CC1,1.058350092,1.736531949
1892,Cc1ccccc1OCCCNc1cc(Cn2c(C)nc3ccccc32)nc(N)n1,2.855807378,3.327467852
1893,Cc1ccccc1OCCn1c(N)nc2ccccc21,1.280305143,3.245500083
1894,Cc1ccccc1S(=O)(=O)N[C@@H]1CC[C@@H](O)[C@@H]1O,0.675686709,1.247703282
1895,Cc1ccccc1S(=O)(=O)Nc1c(C)ccnc1Cl,0.675686709,2.288787846
1896,Cc1cccn(Cc2cccc(C#N)c2)c1=O,0.675686709,1.459844642
1897,Cc1cccn(Cc2cccc(F)c2)c1=O,0.675686709,1.857248042
1898,Cc1cccn(Cc2ccccc2F)c1=O,0.675686709,1.783167226
1899,Cc1cccn(Cc2cccnc2)c1=O,0.675686709,1.027920136
1900,Cc1cccnc1CN1CCC(O)(c2ccccc2)CC1,0.692670699,2.834842076
1901,Cc1cccnc1CNC(=O)c1ccc(Cl)s1,1.597881585,2.600981603
1902,Cc1cccnc1CNc1ccc(C#N)cc1F,1.517354274,2.207171016
1903,Cc1cccnc1NC(=O)CCc1ccc(F)cc1,0.837651558,2.882886394
1904,Cc1cccnc1NC(=O)CCn1cnc2ccccc21,0.675686709,1.027920136
1905,Cc1cccnc1NC(=O)Cc1coc2c(C)c(C)ccc12,2.09405865,3.634550721
1906,Cc1cccnc1NC(=O)c1csc(-c2ccccc2)n1,1.731991449,2.664205582
1907,Cc1cccnc1Nc1cccc(C2CCCN(CC(=O)Nc3nccs3)C2)n1,1.953648568,2.765263869
1908,Cc1ccn(-c2ccc(NCC3CC3)nn2)n1,1.043244354,2.484716847
1909,Cc1ccn(-c2ccc3[nH]c4c(c3c2)CCCC4=O)n1,2.136095621,2.709644718
1910,Cc1ccn(CCC(=O)N2CCc3nc4sccc4c(=O)n3CC2)n1,1.230244499,2.383677159
1911,Cc1ccnc(-n2nccc2NC(=O)N2CCCN(C)CC2)c1,1.121494186,2.229090267
1912,Cc1ccnc(-n2nccc2NC(=O)NC2(C)CCC2)c1,1.862137345,2.969096132
1913,Cc1ccnc(C2CCN(C3CCCC3)CC2)n1,0.675686709,2.92820222
1914,Cc1ccnc(N2CC(O)(c3ccc(F)cc3)C2)c1C#N,1.995959697,3.560187091
1915,Cc1ccnc(N2CCC(OCC3CCCC3)CC2)n1,2.033697114,3.771624148
1916,Cc1ccnc(NC(=O)CN(C)C(=O)c2ccc(Cl)cc2)c1,1.217194318,2.192308137
1917,Cc1ccnc(NC(=O)CN2CCCC2=O)c1,0.675686709,1.027920136
1918,Cc1ccnc(NC(=O)c2ccnc(C)n2)c1,2.136247975,2.754764081
1919,Cc1ccnc(NCc2cccnc2)n1,0.675686709,1.217904874
1920,Cc1ccnc(Oc2cc(N)ccc2C)c1,0.675686709,2.362325995
1921,Cc1ccnc2[nH]c(CSCc3ccccc3)nc12,1.926254961,2.810902938
1922,Cc1ccncc1-c1ccc(-c2ccn[nH]2)cc1,1.02201574,1.818120277
1923,Cc1ccncc1NC(=O)Cc1ccc(F)cc1,0.675686709,1.309012349
1924,Cc1ccsc1-c1nc(CN(C)CCc2cn[nH]c2)c(C)o1,2.26828538,3.084477612
1925,Cc1ccsc1-c1nsc(NC(=O)CN(C)C)n1,0.675686709,2.738890703
1926,Cc1ccsc1C(=O)NCc1ccc2c(c1)OCCCO2,1.724922732,2.978817107
1927,Cc1ccsc1CN(C)C(=O)[C@@H]1CCCN1C(=O)NC(C)C,1.114644339,2.550428939
1928,Cc1cn(CCN2CCN(c3ccccc3-c3cc(C#N)cc(C(=O)NCCCN4CCCC4)c3)CC2)c2ccccc12,2.079322369,2.279532347
1929,Cc1cn2cc(C(=O)N(C)CCO)cc(N[C@@H]3CCOc4cccc(C)c43)c2n1,1.92224264,2.459891338
1930,Cc1cn[nH]c1C1(C)CCN(Cc2cnn(C)c2)CC1,0.675686709,1.898319212
1931,Cc1cnc(-c2nc(NCc3ccccn3)ncc2-c2onc(C)c2C)cn1,2.066225262,3.015880513
1932,Cc1cnc(-c2nc(NCc3cccnc3)ncc2-c2cc(C)no2)cn1,1.232335277,2.417443459
1933,Cc1cnc(-n2cnnc2)c(-c2cccc(Cl)c2Cl)c1,0.838786145,2.218672021
1934,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,0.675686709,1.027920136
1935,Cc1cnc(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-c2cscn2)cc1,0.675686709,1.541416977
1936,Cc1cnc(C(C)(C)NCC(=O)N(C)C)s1,0.675686709,1.320644711
1937,Cc1cnc(CNC2(c3nccs3)CCCC2)cn1,0.675686709,2.389173175
1938,Cc1cnc(CNCc2cccc3c2OCO3)s1,1.518105775,2.310266241
1939,Cc1cnc(Cl)nc1-c1ccc(N(Cc2ccc(CNC(=O)C(F)F)cc2)C(=O)c2ccc(O)cc2O)cc1,1.616454508,1.927252276
1940,Cc1cnc(N2CCSCC2)nc1N1CCSCC1,2.285411019,3.421202842
1941,Cc1cnc(NCC2(CO)CCCC2)nc1N(C)C,1.472258992,3.020552695
1942,Cc1cnc(NCc2ccccc2-n2ccnc2)nc1N(C)C,1.527977713,2.686881049
1943,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,1.532397627,2.320665467
1944,Cc1cncc(C2CCN(Cc3cnccn3)CC2)n1,0.675686709,1.782415288
1945,Cc1cncc(CN2CCC(=C3c4ccc(Cl)cc4CCc4cccnc43)CC2)c1,2.708153952,3.002522426
1946,Cc1cnccc1-c1cnc(N(C)C)nc1-c1ccco1,2.145867381,3.352055299
1947,Cc1cnccc1NC(=O)COc1ccccc1C#N,1.088100635,2.480025637
1948,Cc1cnn(C2CN(CC3(O)CCCCC3)C2)c1,1.738312727,3.277879333
1949,Cc1cnn(CC(=O)NCCCn2cc(Cl)cn2)c1,0.675686709,1.674291502
1950,Cc1cnn(CC2CC2)c1NC(=O)/C=C/c1ccccc1,1.140570889,2.502889848
1951,Cc1cnn(CCNC(=O)C2(Cn3cccn3)CC2)c1,1.008046306,2.03343984
1952,Cc1cnn(Cc2cc(F)ccc2F)c1N,0.825815445,1.027920136
1953,Cc1cnn(Cc2nc(Cn3cccn3)no2)c1,0.675686709,1.027920136
1954,Cc1cnn(Cc2nnc(-c3ccccc3)s2)c1,1.643383579,2.652164117
1955,Cc1csc(CCNc2ncccc2C#N)n1,1.863310961,2.942744984
1956,Cc1csc(CN(C)c2ccnc(N(C)C)n2)n1,1.073058161,2.737356467
1957,Cc1csc(Cc2nc(-c3ccc(O)cc3)no2)n1,1.179637952,2.458749618
1958,Cc1csc(N(C(=O)c2cc3c(C)nn(C)c3s2)C2CC2)n1,2.081761239,2.407188583
1959,Cc1csc(N(C(=O)c2ccc(-n3cncn3)c(F)c2)C2CC2)n1,1.217483944,2.333148909
1960,Cc1csc(N2CCN(Cc3ccc(OCC(F)(F)F)nc3)CC2)n1,1.356121506,2.025907724
1961,Cc1csc(NC(=O)CCc2ccncc2)n1,0.675686709,1.656059852
1962,Cc1csc(NC(=O)c2ccc(-c3ccncc3)cc2)n1,1.552510041,2.484480639
1963,Cc1csc(NC(=O)c2cccc(C)c2C)n1,2.238856198,2.961711002
1964,Cc1csc(Nc2ccc(C#N)cc2)n1,2.303548104,2.79255697
1965,Cc1csc2nc3n(c(=O)c12)CCNCC3,0.893539844,2.357198971
1966,Cc1n[nH]c(-c2c(C)c3cc(F)ccc3n2C)n1,1.945350394,2.499054421
1967,Cc1n[nH]c(C)c1CCC(=O)N1CCOCC1,0.675686709,1.027920136
1968,Cc1n[nH]c(C)c1CCCN(C)c1cncc(C(=O)N(C)C)n1,1.941302683,2.723184667
1969,Cc1n[nH]c(C)c1Cc1ccc(NCCC(C)C)cc1,0.675686709,2.684802289
1970,Cc1n[nH]c(C2CCN(C(=O)NC3CCN(c4ccc(F)cc4)CC3)CC2)n1,0.675686709,1.583720068
1971,Cc1n[nH]c2c1[C@H](c1ccccc1)C1=C(CC(C)(C)CC1=O)N2,1.970035226,2.741363571
1972,Cc1nc(-c2cc(C)on2)n(CCc2ccccc2)n1,1.964127577,3.597022606
1973,Cc1nc(-c2ccc(C)c(O)c2)n(C(C)(C)C)n1,0.675686709,2.091737283
1974,Cc1nc(-c2ccc(Cl)c(Cl)c2)n(CC(C)(C)O)n1,0.675686709,1.027920136
1975,Cc1nc(-c2ccc(S(=O)(=O)N(C)C)cc2)cc(C(C)C)n1,1.539176502,3.348896114
1976,Cc1nc(-c2cccc(-c3ccc(C(=O)NC[C@@H]4CCCN4)cc3)c2)no1,0.675686709,1.479258507
1977,Cc1nc(-c2cccc(C(N)=O)c2)sc1-c1ccc(F)cc1,1.257846502,2.595794834
1978,Cc1nc(-c2ccccc2)c(C(=O)Nc2cc(Cl)cc(Cl)c2)s1,1.409730293,2.361487964
1979,Cc1nc(-c2ccccc2)c(C(=O)Nc2ccc(Cl)c(Cl)c2)s1,1.950506026,3.377925553
1980,Cc1nc(-c2ccccc2)ccc1C(=O)N1CCCS1(=O)=O,0.675686709,1.982488326
1981,Cc1nc(-c2ccccc2)ccc1C(=O)NC1CCCC1,0.675686709,2.50408193
1982,Cc1nc(-c2ccccc2)nc(O)c1C,1.286209386,1.735087664
1983,Cc1nc(-c2ccncc2)cc(N2CCC(CO)CC2)n1,0.675686709,1.567379308
1984,Cc1nc(-c2cnn(C)c2-c2ccc(C(F)(F)F)cn2)c2c(N3CCC3)ncnn12,1.735023717,2.469036632
1985,Cc1nc(C#N)c(C#N)n1Cc1csc(-c2cccs2)n1,1.94826622,3.231910288
1986,Cc1nc(C(=O)NCC(=O)O)c(O)c2ccc(Oc3ccccc3)cc12,0.675686709,1.027920136
1987,Cc1nc(C(C)C)sc1C(=O)Nc1nc(C(C)(C)C)cs1,1.444481995,2.600216849
1988,Cc1nc(C)c(C(=O)NCc2ncoc2C)s1,0.675686709,1.027920136
1989,Cc1nc(C)c(C(=O)Nc2ccc3ncccc3c2)o1,1.125871467,1.541566764
1990,Cc1nc(C)c(C(=O)Nc2cccc(-c3ccn[nH]3)c2)s1,1.139060079,1.704476544
